ID_EMPRESA,EMPRESA,ANIO,MES,NOMBRE_PUNTO_ENTREGA,NOMBRE_RUTA,TIPO_REMITENTE,NIT_REMITENTE,NUMERO_FACTURA,VALOR_FACTURA_PESOS,CANTIDAD_KG,CARGO_TRANSPORTE_PESOS_KG,VALOR_TRANSPORTE_PESOS,ECO_PESOS_KG,RECAUDO_POR_ECO_PESOS
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,6,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8903106886,649505066693300297649505066,12833033,145697.36,88.08,12833023,1,10
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,8,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8907017660,326154489618918223326154489,7788621,45877.49,90.48,4150995,79.29,3637626
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,5,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003967595,717423005980842928717423005,13730938,83293.53,89.63,7465599,75.22,6265339
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,6,Chimitá,Galán - Bucaramanga   (poliducto),COMERCIALIZADOR MAYORISTA,9003967595,216924291119730142216924291,22765107,104571,61.74,6456214,155.96,16308893
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,6,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8912022039,3616494054010567936164940,14547018,165156.77,88.08,14547008,1,10
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,3,Sebastopol,Galán - Sebastopol   (poliducto),COMERCIALIZADOR MAYORISTA,8909086433,200662303722821058200662303,24800202,163525,89.76,14678004,61.9,10122198
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,5,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8903106886,20856543535466445208565435,9099812,55130.33,89.84,4952909,75.22,4146903
543.0,PROVIGAS S.A.S.  E.S.P.,2018,8,San Andrés Islas,Cartagena - San Andrés    (marítimo),DISTRIBUIDOR,8270001499,975912737157392909975912737,76651876,18270,4196,76651876,60,2
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,7,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9001758302,780766810155270086780766810,4925862,33409.27,90.43,3021200,57.01,1904662
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,2,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8912022039,2886070345915628628860703,3994014,24847.67,89.56,2225357,71.18,1768657
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,2,Chimitá,Galán - Bucaramanga   (poliducto),COMERCIALIZADOR MAYORISTA,8905007263,145116896217291859145116896,24234220,182267,61.78,11260455,71.18,12973765
543.0,PROVIGAS S.A.S.  E.S.P.,2017,7,San Andrés Islas,Cartagena - San Andrés    (marítimo),DISTRIBUIDOR,8270001499,975912737157392909975912737,80990582,19810,4089,80990582,168,2
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,12,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8907017660,905249241272115872905249241,4129666,29705.55,89.55,2660132,49.47,1469534
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,3,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8903106886,610928935453201713610928935,29974526,197903.84,89.56,17724268,61.9,12250258
543.0,PROVIGAS S.A.S.  E.S.P.,2018,8,San Andrés Islas,Cartagena - San Andrés    (marítimo),DISTRIBUIDOR,8270001499,975912737157392909975912737,62513024,14900,4196,62513024,60,2
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,5,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003967595,224745030233665148224745030,13234705,80283.32,89.63,7195794,75.22,6038911
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,5,Manizales,Galán - Manizales,COMERCIALIZADOR MAYORISTA,9003352790,383140557639968399383140557,29407204,92255,243.54,22467783,75.22,6939421
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,1,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9001758302,878913698141325898878913698,3821606,26229.28,89.55,2348832,56.15,1472774
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,4,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8000740332,637122135678929723637122135,1192561,7103.23,89.84,638154,78.05,554407
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,10,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8912022039,259468890120279528259468890,7645714,45412.89,91.69,4163908,76.67,3481806
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,2,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003967595,440424492636333689440424492,16179705,100657.61,89.56,9014896,71.18,7164809
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,2,Chimitá,Galán - Bucaramanga   (poliducto),COMERCIALIZADOR MAYORISTA,8905007263,257838262754289002257838262,22051501,165938,61.71,10240034,71.18,11811467
543.0,PROVIGAS S.A.S.  E.S.P.,2018,6,San Andrés Islas,Cartagena - San Andrés    (marítimo),DISTRIBUIDOR,8270001499,975912737157392909975912737,60042978,14320,4193,60042978,156,2
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,6,Chimitá,Galán - Bucaramanga   (poliducto),COMERCIALIZADOR MAYORISTA,8905007263,15916270628804615916270,43439,715,60.74,43429,1,10
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,4,Sebastopol,Galán - Sebastopol   (poliducto),COMERCIALIZADOR MAYORISTA,8909086433,704776568389627641704776568,27569673,164291,89.76,14746760,78.05,12822913
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,7,Cartago,Galán - Cartago,COMERCIALIZADOR MAYORISTA,8050035836,74456160955929713744561609,38903381,128517,245.7,31576627,57.01,7326754
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,5,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8907017660,639404679524634035639404679,4187947,25372.27,89.84,2279445,75.22,1908502
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,7,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8000740332,8759715011965448887597150,2652917,17973.69,90.59,1628237,57.01,1024680
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,10,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8909086433,684496967484978590684496967,1982433,11850.28,90.62,1073872,76.67,908561
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,3,Chimitá,Galán - Bucaramanga   (poliducto),COMERCIALIZADOR MAYORISTA,8905007263,5276036397754793652760363,43085896,348197,61.84,21532502,61.9,21553394
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,8,Puerto Salgar,Galán - Puerto Salgar   (poliducto),DISTRIBUIDOR,8140030505,670202846433445233670202846,5440400,32045.71,90.48,2899496,79.29,2540904
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,12,Sebastopol,Galán - Sebastopol   (poliducto),COMERCIALIZADOR MAYORISTA,8909086433,693933487952443608693933487,8639884,44187,92.39,4082437,103.14,4557447
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,1,Chimitá,Galán - Bucaramanga   (poliducto),COMERCIALIZADOR MAYORISTA,9003352790,513821762635528279513821762,9354325,79321,61.78,4900451,56.15,4453874
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,3,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8903106886,381654582453752903381654582,22654226,149375.14,89.76,13407913,61.9,9246313
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,1,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8909086433,474325390553734720474325390,3045981,20905.84,89.55,1872118,56.15,1173863
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,8,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8912022039,966934300872594889966934300,3651965,21511.25,90.48,1946338,79.29,1705627
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,5,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9009247781,758546965564582365758546965,2193812,13291,89.84,1194063,75.22,999749
543.0,PROVIGAS S.A.S.  E.S.P.,2018,3,San Andrés Islas,Cartagena - San Andrés    (marítimo),DISTRIBUIDOR,8270001499,975912737157392909975912737,74197911,17850,4156,74197911,62,2
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,11,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9005729589,105099523980664314105099523,1596298,8833.48,91.69,809942,89.02,786356
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,7,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003967595,633727773521720444633727773,13665797,92586.7,90.59,8387429,57.01,5278368
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,3,Chimitá,Galán - Bucaramanga   (poliducto),COMERCIALIZADOR MAYORISTA,9003352790,7315878780185358673158787,22886085,184953,61.84,11437494,61.9,11448591
543.0,PROVIGAS S.A.S.  E.S.P.,2017,7,San Andrés Islas,Cartagena - San Andrés    (marítimo),DISTRIBUIDOR,8270001499,975912737157392909975912737,77106631,18860,4089,77106631,168,2
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,3,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8909086433,9952291001458590995229100,4729974,31229.33,89.56,2796899,61.9,1933075
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,10,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003352790,597370952207637868597370952,9183730,54548.17,91.69,5001522,76.67,4182208
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,1,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8907017660,4418756110328710844187561,10233309,70235.48,89.55,6289587,56.15,3943722
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,1,Chimitá,Galán - Bucaramanga   (poliducto),COMERCIALIZADOR MAYORISTA,8902009190,794833675963452292794833675,3009691,25521,61.78,1576687,56.15,1433004
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,3,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8909086433,9952291001458590995229100,5634650,37202.39,89.56,3331846,61.9,2302804
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,8,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8907017660,445502274255347990445502274,4638618,27305.26,90.59,2473584,79.29,2165034
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,8,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8907017660,920981295783388028920981295,4627691,27240.94,90.59,2467757,79.29,2159934
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,2,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8909086433,887432032386990279887432032,7330546,45579.47,89.65,4086199,71.18,3244347
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,11,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9001758302,637163655529000498637163655,5658517,33131.43,88.47,2931138,82.32,2727379
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,3,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8903106886,381654582453752903381654582,5513764,36356.15,89.76,3263328,61.9,2250436
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,10,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9001758302,129509402936331006129509402,4608293,27371.66,91.69,2509708,76.67,2098585
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,3,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003352790,333556526679784787333556526,8432984,55677.94,89.56,4986516,61.9,3446468
543.0,PROVIGAS S.A.S.  E.S.P.,2018,2,San Andrés Islas,Cartagena - San Andrés    (marítimo),DISTRIBUIDOR,8270001499,975912737157392909975912737,74250697,17880,4153,74250697,71,2
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,5,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003352790,330536275201027445330536275,9422128,57083.05,89.84,5128341,75.22,4293787
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,1,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8909086433,59808819546415316598088195,6022073,41332.01,89.55,3701281,56.15,2320792
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2019,1,Chimitá,Galán - Bucaramanga   (poliducto),COMERCIALIZADOR MAYORISTA,9003967595,17991177052617096179911770,23433846,138629,63.52,8805714,105.52,14628132
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,3,Yumbo,Galán - Yumbo,COMERCIALIZADOR MAYORISTA,9001758302,2575553156378104925755531,23602763,60727,326.77,19843762,61.9,3759001
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,3,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003352790,333556526679784787333556526,9505284,62757.53,89.56,5620564,61.9,3884720
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,8,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8301306480,720083904764907671720083904,5644860,33250.04,90.48,3008464,79.29,2636396
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,2,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8903106886,847966032405502445847966032,5884146,36586.12,89.65,3279946,71.18,2604200
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,1,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003967595,9818910724728313498189107,16761413,115040.58,89.55,10301884,56.15,6459529
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,1,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8907017660,9443914916248448394439149,8152492,55953.96,89.55,5010677,56.15,3141815
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,8,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9005702622,301922462841963950301922462,4346037,25599.56,90.48,2316248,79.29,2029789
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,8,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8903106886,46779260821837795467792608,7431328,43744.57,90.59,3962821,79.29,3468507
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,2,Chimitá,Galán - Bucaramanga   (poliducto),COMERCIALIZADOR MAYORISTA,8905007263,145116896217291859145116896,3328388,25033,61.78,1546539,71.18,1781849
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,5,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8605088925,9296505198414092792965051,2571437,15598.65,89.63,1398107,75.22,1173330
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,2,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8903106886,847966032405502445847966032,14775668,91871.34,89.65,8236266,71.18,6539402
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,3,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003967595,53529211041168894535292110,15545445,102501.9,89.76,9200571,61.9,6344874
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,4,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8907017660,236927403981191299236927403,13513357,80489.35,89.84,7231163,78.05,6282194
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2017,11,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9001758302,812429021178273470812429021,5014487,29319.34,88.71,2600919,82.32,2413568
543.0,PROVIGAS S.A.S.  E.S.P.,2018,4,San Andrés Islas,Cartagena - San Andrés    (marítimo),DISTRIBUIDOR,8270001499,975912737157392909975912737,73205218,17650,4147,73205218,78,2
543.0,PROVIGAS S.A.S.  E.S.P.,2018,4,San Andrés Islas,Cartagena - San Andrés    (marítimo),DISTRIBUIDOR,8270001499,975912737157392909975912737,76150017,18360,4147,76150017,78,2
543.0,PROVIGAS S.A.S.  E.S.P.,2018,4,San Andrés Islas,Cartagena - San Andrés    (marítimo),DISTRIBUIDOR,8270001499,975912737157392909975912737,79426624,19150,4147,79426624,78,2
543.0,PROVIGAS S.A.S.  E.S.P.,2018,4,San Andrés Islas,Cartagena - San Andrés    (marítimo),DISTRIBUIDOR,8270001499,975912737157392909975912737,71214368,17170,4147,71214368,78,2
543.0,PROVIGAS S.A.S.  E.S.P.,2018,4,San Andrés Islas,Cartagena - San Andrés    (marítimo),DISTRIBUIDOR,8270001499,975912737157392909975912737,74408023,17940,4147,74408023,78,2
543.0,PROVIGAS S.A.S.  E.S.P.,2018,4,San Andrés Islas,Cartagena - San Andrés    (marítimo),DISTRIBUIDOR,8270001499,975912737157392909975912737,67232667,16210,4147,67232667,78,2
543.0,PROVIGAS S.A.S.  E.S.P.,2018,4,San Andrés Islas,Cartagena - San Andrés    (marítimo),DISTRIBUIDOR,8270001499,975912737157392909975912737,67108239,16180,4147,67108239,78,2
543.0,PROVIGAS S.A.S.  E.S.P.,2018,4,San Andrés Islas,Cartagena - San Andrés    (marítimo),DISTRIBUIDOR,8270001499,975912737157392909975912737,72209793,17410,4147,72209793,78,2
543.0,PROVIGAS S.A.S.  E.S.P.,2018,4,San Andrés Islas,Cartagena - San Andrés    (marítimo),DISTRIBUIDOR,8270001499,975912737157392909975912737,82952,20,4147,82952,78,2
543.0,PROVIGAS S.A.S.  E.S.P.,2018,4,San Andrés Islas,Cartagena - San Andrés    (marítimo),DISTRIBUIDOR,8270001499,975912737157392909975912737,64785581,15620,4147,64785581,78,2
543.0,PROVIGAS S.A.S.  E.S.P.,2018,4,San Andrés Islas,Cartagena - San Andrés    (marítimo),DISTRIBUIDOR,8270001499,975912737157392909975912737,69679754,16800,4147,69679754,78,2
543.0,PROVIGAS S.A.S.  E.S.P.,2018,4,San Andrés Islas,Cartagena - San Andrés    (marítimo),DISTRIBUIDOR,8270001499,975912737157392909975912737,65532150,15800,4147,65532150,78,2
543.0,PROVIGAS S.A.S.  E.S.P.,2018,4,San Andrés Islas,Cartagena - San Andrés    (marítimo),DISTRIBUIDOR,8270001499,975912737157392909975912737,76315921,18400,4147,76315921,78,2
543.0,PROVIGAS S.A.S.  E.S.P.,2018,4,San Andrés Islas,Cartagena - San Andrés    (marítimo),DISTRIBUIDOR,8270001499,975912737157392909975912737,78431199,18910,4147,78431199,78,2
543.0,PROVIGAS S.A.S.  E.S.P.,2018,4,San Andrés Islas,Cartagena - San Andrés    (marítimo),DISTRIBUIDOR,8270001499,975912737157392909975912737,67647428,16310,4147,67647428,78,2
543.0,PROVIGAS S.A.S.  E.S.P.,2018,4,San Andrés Islas,Cartagena - San Andrés    (marítimo),DISTRIBUIDOR,8270001499,975912737157392909975912737,66817907,16110,4147,66817907,78,2
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),DISTRIBUIDOR,9001677705,777766998474905819777766998,4609893,25549.48,90.48,2311717,89.95,2298176
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Chimitá,Galán - Bucaramanga   (poliducto),COMERCIALIZADOR MAYORISTA,9003967595,838350647845842560838350647,26774533,175859,62.3,10956016,89.95,15818517
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003967595,838350647845842560838350647,14075700,78011.97,90.48,7058523,89.95,7017177
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Sebastopol,Galán - Sebastopol   (poliducto),COMERCIALIZADOR MAYORISTA,8909086433,900765134231790876900765134,8163195,45243,90.48,4093587,89.95,4069608
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003352790,232372963103592594232372963,6781987,37558.77,90.62,3403576,89.95,3378411
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8912022039,638261470612792537638261470,2694399,14933.21,90.48,1351157,89.95,1343242
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8300647003,2399440333182738523994403,7392091,40969.3,90.48,3706902,89.95,3685189
543.0,PROVIGAS S.A.S.  E.S.P.,2018,9,San Andrés Islas,Cartagena - San Andrés    (marítimo),DISTRIBUIDOR,8270001499,975912737157392909975912737,76598432,18270,4192.58,76598432,85.95,2
543.0,PROVIGAS S.A.S.  E.S.P.,2018,9,San Andrés Islas,Cartagena - San Andrés    (marítimo),DISTRIBUIDOR,8270001499,975912737157392909975912737,72028520,17180,4192.58,72028520,85.95,2
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8605088925,238207251733002871238207251,4545873,25194.66,90.48,2279613,89.95,2266260
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8909086433,919024758437424467919024758,2331840,12913.77,90.62,1170246,89.95,1161594
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8903106886,752940517148423084752940517,39442909,218435.56,90.62,19794630,89.95,19648279
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8903106886,133459943437707205133459943,5026106,27856.27,90.48,2520435,89.95,2505671
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Cartago,Galán - Cartago,COMERCIALIZADOR MAYORISTA,8050035836,694515484742800230694515484,6155152,18314,246.14,4507808,89.95,1647344
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003967595,862915965536188704862915965,11158606,61796.57,90.62,5600005,89.95,5558601
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Chimitá,Galán - Bucaramanga   (poliducto),COMERCIALIZADOR MAYORISTA,9003967595,384722346985957203384722346,100485,660,62.3,41118,89.95,59367
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Sebastopol,Galán - Sebastopol   (poliducto),COMERCIALIZADOR MAYORISTA,8909086433,900765134231790876900765134,6540767,36251,90.48,3279990,89.95,3260777
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003967595,838350647845842560838350647,9052745,50173.17,90.48,4539668,89.95,4513077
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003352790,710943975668131022710943975,11275633,62493.12,90.48,5654377,89.95,5621256
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8912022039,536854117885985870536854117,6767195,37505.93,90.48,3393537,89.95,3373658
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2018,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9001758302,535589289349168766535589289,6617129,36645.78,90.62,3320841,89.95,3296288
